Datum/Zeit,         Temp1,          Temp2,          Druck1,         Druck2
20220906_195705,   26.49,       26.72,      988.5946364255533,    989.1075882724105
20220906_195708,   26.5,       26.73,      988.610399930429,    989.098806417791
20220906_195711,   26.49,       26.73,      988.5986545656571,    989.0075832865862
20220906_195714,   26.5,       26.73,      988.5796847104257,    989.0682104410702
20220906_195717,   26.5,       26.73,      988.6023636230393,    989.059710755018
20220906_195720,   26.49,       26.73,      988.5853061351233,    989.0551784586926
20220906_195723,   26.49,       26.73,      988.6253514451454,    989.0509286651348
20220906_195726,   26.49,       26.73,      988.5986545656571,    989.0682104410702
20220906_195728,   26.5,       26.72,      988.6023636230393,    989.0424291006835
20220906_195731,   26.49,       26.73,      988.5986545656571,    989.0551784586926
20220906_195734,   26.49,       26.73,      988.5986545656571,    989.0551784586926
20220906_195737,   26.49,       26.73,      988.5812880492496,    989.0900244700878
20220906_195740,   26.49,       26.72,      988.6573599935311,    989.0424291006835
20220906_195743,   26.5,       26.72,      988.6157121097718,    989.081524586163
20220906_195746,   26.49,       26.72,      988.5853061351233,    989.0684927518175
20220906_195749,   26.49,       26.73,      988.6079848079975,    989.1118383170866
20220906_195752,   26.49,       26.72,      988.6253514451454,    989.0554609233245
20220906_195755,   26.49,       26.72,      988.5986545656571,    989.0554609233245
20220906_195758,   26.5,       26.73,      988.5930332391075,    989.0812424293
20220906_195800,   26.49,       26.73,      988.567939679086,    989.0857745243478
20220906_195803,   26.49,       26.72,      988.5853061351233,    989.081524586163
20220906_195806,   26.5,       26.73,      988.6063817739299,    989.1203384291044
20220906_195809,   26.5,       26.73,      988.6370971269549,    989.098806417791
20220906_195812,   26.49,       26.72,      988.6253514451454,    989.0254744673366
20220906_195815,   26.49,       26.73,      988.5986545656571,    989.059710755018
20220906_195818,   26.5,       26.73,      988.5570056110621,    989.0509286651348
20220906_195821,   26.49,       26.72,      988.6213331965816,    989.1036651609537
20220906_195824,   26.49,       26.72,      988.6269541017002,    989.0603199174005
20220906_195827,   26.49,       26.73,      988.6213331965816,    989.163965972792
20220906_195830,   26.49,       26.73,      988.6386998941,    989.059710755018
20220906_195832,   26.49,       26.72,      988.6120030023312,    989.1036651609537
20220906_195835,   26.49,       26.73,      988.6173149536273,    989.1118383170866
20220906_195838,   26.49,       26.73,      988.6386998941,    989.1248702222346
20220906_195841,   26.49,       26.73,      988.5906182910591,    989.1030564167768
20220906_195844,   26.49,       26.73,      988.6136058112643,    989.1551842620563
20220906_195847,   26.49,       26.73,      988.6747268123207,    989.1030564167768
20220906_195850,   26.49,       26.73,      988.6269541017002,    989.1118383170866
20220906_195853,   26.49,       26.72,      988.6480299921708,    989.1036651609537
20220906_195856,   26.48,       26.71,      988.6095875790986,    989.0257569658867
20220906_195859,   26.49,       26.73,      988.6306632941217,    989.0857745243478
20220906_195902,   26.49,       26.72,      988.6269541017002,    989.0212247566632
20220906_195904,   26.49,       26.73,      988.6803473248453,    989.059710755018
20220906_195907,   26.49,       26.73,      988.6306632941217,    989.0727426367567
20220906_195910,   26.48,       26.72,      988.5922211767072,    989.0776015730058
20220906_195913,   26.49,       26.72,      988.6136058112643,    989.142760586767
20220906_195916,   26.48,       26.73,      988.6229358153046,    989.1379021332348
20220906_195919,   26.49,       26.72,      988.6573599935311,    989.0945564263606
20220906_195922,   26.48,       26.73,      988.6322657226355,    989.1942802074657
20220906_195925,   26.48,       26.73,      988.6229358153046,    989.0727426367567
20220906_195928,   26.49,       26.73,      988.6840567175011,    989.1118383170866
20220906_195931,   26.48,       26.73,      988.6456139168918,    989.076992529251
20220906_195933,   26.49,       26.73,      988.688075231606,    989.1073064233174
20220906_195936,   26.49,       26.73,      988.6440116407565,    989.0942744233824
20220906_195939,   26.48,       26.73,      988.6456139168918,    989.133370440744
20220906_195942,   26.49,       26.72,      988.6669990098488,    989.1206201243126
20220906_195945,   26.49,       26.73,      988.6480299921708,    989.146402458236
20220906_195948,   26.48,       26.73,      988.6456139168918,    989.133370440744
20220906_195951,   26.49,       26.73,      988.6306632941217,    989.1203384291044
20220906_195954,   26.49,       26.73,      988.6346815913062,    989.1509340500872
20220906_195957,   26.49,       26.72,      988.6573599935311,    989.1727475904436
20220906_200000,   26.48,       26.72,      988.6856585365001,    989.1206201243126
20220906_200003,   26.49,       26.72,      988.6386998941,    989.1036651609537
20220906_200005,   26.49,       26.73,      988.6136058112643,    989.1379021332348
20220906_200008,   26.49,       26.72,      988.6840567175011,    989.1733553735647
20220906_200011,   26.48,       26.71,      988.662980560763,    989.1782132890417
20220906_200014,   26.49,       26.72,      988.6480299921708,    989.1342602145564
20220906_200017,   26.48,       26.71,      988.703025361482,    989.143041700357
20220906_200020,   26.48,       26.72,      988.6856585365001,    989.0951651082171
20220906_200023,   26.49,       26.72,      988.6669990098488,    989.1857794716071
20220906_200026,   26.48,       26.73,      988.6763288215293,    989.2030617760201
20220906_200029,   26.48,       26.72,      988.6856585365001,    989.1818560652504
20220906_200032,   26.49,       26.73,      988.6440116407565,    989.2203442003333
20220906_200035,   26.48,       26.72,      988.6496323061368,    989.1597157151326
20220906_200038,   26.49,       26.73,      988.6840567175011,    989.2245946860879
20220906_200040,   26.49,       26.72,      988.6974050886962,    989.1988113586227
20220906_200043,   26.48,       26.73,      988.6496323061368,    989.2073122009732
20220906_200046,   26.49,       26.73,      988.6669990098488,    989.1379021332348
20220906_200049,   26.49,       26.72,      988.6707083524459,    989.1776057156293
20220906_200052,   26.48,       26.72,      988.6496323061368,    989.1776057156293
20220906_200055,   26.48,       26.72,      988.703025361482,    989.1733553735647
20220906_200058,   26.49,       26.73,      988.6536507009924,    989.2291256741004
20220906_200101,   26.49,       26.72,      988.6840567175011,    989.1515421639467
20220906_200104,   26.49,       26.72,      988.6803473248453,    989.1688242332369
20220906_200107,   26.48,       26.71,      988.672310323824,    989.1691050390565
20220906_200110,   26.49,       26.72,      988.7070439732584,    989.1863871049385
20220906_200112,   26.48,       26.73,      988.7297219259949,    989.2291256741004
20220906_200115,   26.48,       26.72,      988.662980560763,    989.2248751502109
20220906_200118,   26.49,       26.72,      988.6840567175011,    989.1906375002488
20220906_200121,   26.47,       26.71,      988.6605639780892,    989.1912449238715
20220906_200124,   26.48,       26.72,      988.628556495294,    989.1776057156293
20220906_200127,   26.48,       26.72,      988.6512343571447,    989.1994188421642
20220906_200130,   26.48,       26.71,      988.70864545258,    989.1521500369378
20220906_200133,   26.49,       26.72,      988.7070439732584,    989.2861109320361
20220906_200136,   26.48,       26.71,      988.67793056778,    989.2173082110875
20220906_200139,   26.48,       26.72,      988.6763288215293,    989.2124505852422
20220906_200142,   26.48,       26.71,      988.6763288215293,    989.1951684011642
20220906_200145,   26.48,       26.72,      988.6419046394917,    989.2254823341722
20220906_200147,   26.48,       26.71,      988.6686009463069,    989.1651816600637
20220906_200150,   26.49,       26.71,      988.6536507009924,    989.1691050390565
20220906_200153,   26.48,       26.72,      988.6856585365001,    989.1733553735647
20220906_200156,   26.48,       26.71,      988.672310323824,    989.1912449238715
20220906_200159,   26.48,       26.71,      988.6763288215293,    989.1691050390565
20220906_200202,   26.48,       26.71,      988.6589621172877,    989.2082000909961
20220906_200205,   26.47,       26.72,      988.6605639780892,    989.1994188421642
20220906_200208,   26.48,       26.72,      988.6686009463069,    989.1776057156293
20220906_200211,   26.48,       26.72,      988.6856585365001,    989.2079197468335
20220906_200214,   26.48,       26.71,      988.6686009463069,    989.1951684011642
20220906_200217,   26.49,       26.72,      988.6669990098488,    989.1948879031157
20220906_200220,   26.48,       26.72,      988.6456139168918,    989.1603236480431
20220906_200222,   26.48,       26.72,      988.6552527898294,    989.1776057156293
20220906_200225,   26.48,       26.71,      988.6763288215293,    989.143041700357
20220906_200228,   26.48,       26.72,      988.703025361482,    989.1515421639467
20220906_200231,   26.48,       26.72,      988.6245381710692,    989.1081968044781
20220906_200234,   26.48,       26.72,      988.6496323061368,    989.1906375002488
20220906_200237,   26.49,       26.73,      988.6440116407565,    989.1509340500872
20220906_200240,   26.48,       26.72,      988.672310323824,    989.0691017332515
20220906_200243,   26.48,       26.72,      988.5922211767072,    989.1206201243126
20220906_200246,   26.49,       26.72,      988.6974050886962,    989.142760586767
20220906_200249,   26.48,       26.72,      988.6152083572362,    989.1948879031157
20220906_200252,   26.48,       26.73,      988.6189175345194,    989.1682162380071
20220906_200255,   26.48,       26.72,      988.628556495294,    989.1212285065911
20220906_200257,   26.48,       26.72,      988.6763288215293,    989.1857794716071
20220906_200300,   26.49,       26.73,      988.6536507009924,    989.1248702222346
20220906_200303,   26.48,       26.72,      988.6589621172877,    989.1727475904436
20220906_200306,   26.49,       26.72,      988.6803473248453,    989.1466838456736
20220906_200309,   26.49,       26.73,      988.6936956459817,    989.1985305867278
20220906_200312,   26.48,       26.73,      988.6456139168918,    989.1506526320686
20220906_200315,   26.48,       26.72,      988.6095875790986,    989.1727475904436
20220906_200318,   26.48,       26.72,      988.6362840576506,    989.081524586163
20220906_200321,   26.49,       26.72,      988.6306632941217,    989.1557924070758
20220906_200324,   26.49,       26.73,      988.6573599935311,    989.098806417791
20220906_200327,   26.5,       26.73,      988.6063817739299,    989.163965972792
20220906_200330,   26.49,       26.73,      988.6136058112643,    989.1854985458261
20220906_200332,   26.49,       26.73,      988.6573599935311,    989.1118383170866
20220906_200335,   26.48,       26.72,      988.6322657226355,    989.1297287723105
20220906_200338,   26.48,       26.72,      988.6095875790986,    989.1688242332369
20220906_200341,   26.48,       26.72,      988.5962393490325,    989.1075882724105
20220906_200344,   26.48,       26.72,      988.6322657226355,    989.0863833871529
20220906_200347,   26.49,       26.72,      988.6669990098488,    989.1557924070758
